user,year,coord_given,coord_received,e_central,e_central_chg
Tabercil,2010,-0.001420308533981428,0.2011160714285714,0.00033954187550206885,-5.647359980290756e-06
Rjensen,2010,,,2.4851750852108732e-08,0.0002643696843624495
Renrenren,2006,,,1.2339800945322515e-10,1.4627582632393109e-05
Mclay1,2010,,,5.7489039470998286e-05,0.00025333463228700766
Saforrest,2010,,,0.025510297116934734,-0.02547774235157709
Bigtimepeace,2008,0.07986111111111113,-0.048106060606060604,1.8261143071935996e-05,0.0033875420957229004
Bigtimepeace,2009,0.025875912118411486,-0.013198927835150746,0.0034058032387948366,-0.0024384939000297113
Bigtimepeace,2010,0.24222222222222223,-0.16666666666666663,0.0009673093387651255,-0.0003389884124060002
Bigtimepeace,2007,,,0.00021129728770859422,-0.00019303614463665823
Warrior4321,2009,,,0.00018609752078263227,-0.0001860921058478069
Warrior4321,2010,,,5.41493482538396e-09,0.0008034966890180152
Iain Bell,2008,,,1.94997385686776e-08,1.959551490550814e-07
Iain Bell,2009,,,2.15454887623759e-07,0.005964950427929152
Iain Bell,2010,0.027777777777777752,,0.005965165882816776,-0.005822818746453121
Dr. Submillimeter,2006,,,2.6620117711215665e-08,2.708925749982164e-05
JohnI,2007,,,2.9800639942232976e-08,2.7367003159749746e-08
Alarob,2010,,,1.466628554257182e-06,0.00014957763127263862
Alarob,2006,,,7.903083904473006e-08,-4.1052676447571726e-08
Alarob,2007,,,3.797816259715834e-08,0.0005655886070596566
Miwasatoshi,2006,0.25,,8.667130360024833e-08,-8.66708599589453e-08
Ron Ritzman,2008,,,1.5504357269977047e-08,5.490642305389941e-08
Ron Ritzman,2009,,,7.041078032387646e-08,0.001156451308104252
Ron Ritzman,2010,,,0.0011565217188845758,0.0014402501989858414
Magic Pickle,2006,,,2.2533265466426612e-07,-1.3331676179702559e-07
The ed17,2010,,,1.3985936150831973e-05,0.010510505148486088
Rlandmann,2010,-0.5,-0.5,8.602859000078472e-07,0.00010214659086094986
Rlandmann,2007,,,3.553099196983588e-09,1.1469592288003696e-07
Nipsonanomhmata,2010,-0.6666666666666666,0.5,2.4429434950219778e-05,0.008059962388637284
Pyrope,2006,,,6.778598355922577e-10,3.929099533244239e-05
Pyrope,2007,0.25,0.25,3.929167319227798e-05,0.0005975645865686848
Pyrope,2008,0.2847222222222222,0.06944444444444448,0.0006368562597609627,-0.00061787657948433
Pyrope,2009,,,1.897968027663271e-05,-1.2813151312845175e-05
Pyrope,2010,2.7755575615628914e-17,0.39583333333333337,6.166528963787534e-06,1.7799415205679368e-06
Cyberjunkie,2006,,,0.0010768758570832366,-0.0008910436442071758
MilkMiruku,2006,,,3.048358769644301e-09,-3.0341635840783177e-09
WeijiBaikeBianji,2010,,0.5,4.00865442466462e-06,0.00010305093477324355
Lradrama,2007,,,2.8102814373945967e-05,-9.222750229366645e-06
Timrem,2006,,,4.90904916993015e-08,-4.20474502477242e-08
Deltasim,2010,,,1.2124466039148956e-07,6.269603780005786e-07
DragonHawk,2008,,,9.431722901439425e-07,-9.427470217792587e-07
DragonHawk,2007,,,1.7315311784918046e-05,-1.6372139494774105e-05
Johnluisocasio,2008,,,1.452751480034737e-07,3.5729566571250416e-07
Woz2,2009,,,4.5499159031546263e-08,-3.1919168761139634e-09
Woz2,2010,,,4.23072421554323e-08,7.107731637641932e-07
Billy,2007,,,1.4741975421803926e-06,7.012059947668639e-07
Hildanknight,2008,,,1.3995640413468213e-05,-1.3901420272959091e-05
Sarujo,2009,,-0.5,0.007478322727612482,-0.007478200081639435
Sarujo,2010,,,1.2264597304760172e-07,6.27900206416023e-06
Easyas12c,2006,,,2.0918484942204042e-08,-2.5077104875578375e-09
Cenarium,2008,3.700743415417188e-17,3.700743415417188e-17,1.4057211246324123e-05,-9.70352972814988e-06
Thehelpfulone,2008,-0.25,-0.25,1.6585637221471134e-05,-1.6524311052055515e-05
Thehelpfulone,2009,,,6.13261694156191e-08,1.251564604635559e-07
Thehelpfulone,2010,,,1.8648262987917498e-07,0.0008044501641810574
GordyB,2008,,,8.467259949808456e-08,2.4812122126234043e-06
GordyB,2009,0.5,,2.565884812121489e-06,-2.522097308377463e-06
GordyB,2010,,,4.3787503744025964e-08,0.00010224933822903068
MikeLynch,2010,,0.5,2.4670453343296485e-07,0.00022394702655230642
Petebutt,2010,,,3.8037440643158404e-07,0.001141979271902966
SNS,2010,,,3.2427803940242555e-08,1.79373852495825e-05
Boomtish,2008,,,2.5628568713754703e-07,-2.4226647078582853e-07
Zaku Two,2006,,,1.675445839835611e-08,3.1346688382595513e-06
UtherSRG,2010,,-0.6666666666666666,2.5248458596663936e-05,1.205236123645477e-06
MarkGallagher,2006,0.016865079365079416,0.016865079365079416,8.429122187230933e-07,-3.501300173947131e-07
Ncmvocalist,2008,,,0.00021700867552971383,-0.00015743840827146208
Ncmvocalist,2009,,,5.957026725825173e-05,0.03211110103077636
Ncmvocalist,2010,0.15555555555555556,-0.038888888888888855,0.03217067129803461,-0.029357680285133584
Ncmvocalist,2007,,,0.0016776826708980036,-0.0014606739953682898
Mahanga,2009,-0.11309523809523807,0.0904761904761905,0.00025765033128717597,-0.00025530467767979773
Mahanga,2010,-0.16666666666666663,0.05555555555555558,2.345653607378249e-06,-3.592922083613593e-08
Mahanga,2006,,,4.475256293303552e-06,4.7771777409987695e-06
AmosWolfe,2009,,,5.609089118973932e-06,-4.823953018060154e-06
AmosWolfe,2010,,,7.851361009137778e-07,1.4569439465655951e-05
Boleyn3,2009,,,8.08867574142457e-05,-3.532498247550188e-05
Sikh-history,2008,,,1.9199371590185918e-07,1.3031694818302797e-06
Sikh-history,2009,-0.16666666666666663,-0.3333333333333333,1.495163197732139e-06,-1.4951026921862843e-06
Sikh-history,2010,,,6.050554585475976e-11,0.008731630344836164
Sikh-history,2007,,,8.31419874256193e-10,1.91162296027603e-07
Sgeureka,2008,,,0.0001289490186787453,-0.00010562414645965459
Sgeureka,2009,,,2.3324872219090697e-05,-2.2369787235652963e-05
Sgeureka,2010,,,9.550849834377342e-07,1.2820024682267727e-05
STBotI,2008,,,2.200021492146721e-05,9.52648257067522e-06
STBotI,2007,,,8.669270930872512e-06,1.3330943990594697e-05
Tennis expert,2007,,,9.624436913809657e-09,1.6559638711642825e-07
Ida Shaw,2009,,,6.8457938576927525e-06,-5.3874682118468446e-06
Shreevatsa,2009,,,0.003757127731572685,-0.003752961302742173
Shreevatsa,2010,0.5,0.34722222222222227,4.166428830512266e-06,0.00011523016179037232
Theserialcomma,2008,,,1.871153897638944e-08,0.0004140324263932784
Theserialcomma,2009,-0.5,0.5,0.0004140511379322548,-0.0003985096579363645
Arpingstone,2006,0.0,0.0,7.131241889894651e-07,-6.907667927918646e-07
Arpingstone,2007,,,2.2357396197600495e-08,1.0857103920609142e-05
Arpingstone,2008,,,1.0879461316806743e-05,0.00022738404344642426
Arpingstone,2009,-0.03888888888888892,0.16666666666666666,0.000238263504763231,-0.00023501206098831205
Arpingstone,2010,0.5,,3.2514437749189453e-06,0.0001583778143582049
Nyttend,2008,-0.26237745098039217,-0.02475490196078431,2.023162318927607e-05,0.00998840262102388
Nyttend,2009,-0.0745731151793201,0.03002988941294447,0.010008634244213156,-0.009740564739626202
Nyttend,2010,-0.4129436768456646,-0.05628858184937696,0.00026806950458695307,0.006498561308517434
Nyttend,2007,0.16666666666666663,0.16666666666666663,7.64325413191927e-06,1.2588369057356799e-05
Postcard Cathy,2006,,,1.0154365184676714e-06,-1.0154337003699866e-06
Mrs.EasterBunny,2007,,,1.5582710309704756e-06,2.4071630360187683e-05
Buchraeumer,2009,,,1.5463079380730085e-07,2.4035512821477846e-07
Remember the dot,2008,0.1527777777777778,0.2569444444444444,3.593646817089865e-05,2.9217670309712286e-05
Remember the dot,2009,-0.5,-0.25,6.515413848061094e-05,-6.239463669414996e-05
Remember the dot,2007,0.027645502645502622,-0.1335813492063492,2.1658050358794657e-05,1.4278417812103994e-05
Alpha Quadrant,2010,,,4.403211002875781e-05,0.00013100221704810284
Alphax,2006,,,8.677058521752218e-06,-8.676032250784547e-06
NickS,2007,,,1.4486477943894146e-07,2.589759093238329e-07
Kchishol1970,2010,,,1.671334641843813e-08,2.985475425758122e-05
Stephan Schulz,2006,0.16333333333333333,-0.21250000000000002,2.731569031030026e-05,7.628321403001522e-05
Stephan Schulz,2007,0.1499490679462668,-0.054838494838494845,0.00010359890434031548,6.007250463628746e-05
Stephan Schulz,2008,0.027182539682539676,0.14444444444444443,0.00016367140897660294,0.0047964510789999075
Stephan Schulz,2009,0.08541362973760934,-0.09115961199294532,0.004960122487976511,-0.004062067616632611
Stephan Schulz,2010,0.10249436436579294,0.08721293146888384,0.0008980548713438994,0.0006860329908592826
Peridon,2009,,,1.143919442835387e-06,3.1662017714860594e-05
Peridon,2010,,,3.280593715769598e-05,0.0021037576711905367
Quest for Truth,2010,,,1.522734725358459e-08,4.995556829623573e-07
Moshe Constantine Hassan Al-Silverburg,2008,,,7.092241516154188e-11,2.754955669042586e-06
Moshe Constantine Hassan Al-Silverburg,2009,,,2.755026591457748e-06,-1.2342221569984294e-06
Moshe Constantine Hassan Al-Silverburg,2006,-0.5,-0.5,1.2780304832422941e-05,3.94261702904393e-05
Moshe Constantine Hassan Al-Silverburg,2007,,-0.08333333333333331,5.220647512286224e-05,-5.2206404200447074e-05
Kusma,2006,0.0010267510267510382,0.0010267510267510382,5.406337279948763e-06,1.7930811592450362e-05
Kusma,2007,0.16666666666666666,0.16666666666666666,2.3337148872399126e-05,-2.3304730762669952e-05
Wronkiew,2008,,,1.009026204144698e-05,4.5798022204985305e-05
HubHikari,2006,,,1.4887407233559798e-06,6.953030761451273e-08
Dvdgmz,2010,,,6.736917570707565e-08,9.345539520400128e-08
Russavia,2008,-0.16666666666666669,-0.16666666666666669,1.206464308413979e-07,2.4105255342221207e-05
Russavia,2009,,,2.4225901773062604e-05,-2.0444042610627974e-05
Russavia,2010,0.11111111111111109,-0.050000000000000044,3.7818591624346304e-06,3.6911453215126045e-05
A man alone,2010,,,7.403558750003313e-07,0.0001643786667473528
Paul2387,2009,,,3.4786576296542527e-06,2.887955225459653e-06
Zero sharp,2006,,,2.2325805837829247e-09,2.2970410107854957e-08
Zero sharp,2007,,,2.5202990691637882e-08,1.756918010155238e-07
Mabdul,2008,,,8.702773634326731e-08,-7.97298625860744e-08
Mabdul,2009,,,7.297873757192926e-09,3.0309827826625414e-06
Mabdul,2010,0.11111111111111113,0.11111111111111113,3.0382806564197344e-06,0.0003233079371461111
CharlieEchoTango,2010,,,1.7593962448349436e-07,1.0342970341445792e-05
Descartes1979,2010,,,3.3332778043933807e-07,4.492007884458807e-06
Descartes1979,2007,,,2.171445280683047e-09,-3.946177438134723e-10
Whiteandnerdy111,2007,,,1.3726068948327908e-05,-1.3670768969840387e-05
Boing! said Zebedee,2010,0.3333333333333333,0.16666666666666666,5.8724438912444694e-05,0.20017180675276508
Wrs1864,2008,,,1.9704281701176695e-06,-1.5637113190450603e-06
Walloon,2008,,,8.210332046971194e-10,1.1716452973897806e-08
Walloon,2009,,,1.2537486178594924e-08,9.00417178012382e-07
Walloon,2006,,,1.9685035831248913e-09,5.677518040215709e-06
Walloon,2007,,0.16666666666666666,5.679486543798834e-06,-5.678665510594137e-06
Johnbibby,2006,,,3.592431558793697e-07,1.7029651193031575e-05
Renata3,2006,0.11111111111111112,-0.19444444444444445,1.957138317627731e-05,-1.9430518021090713e-05
Renata3,2007,,,1.4086515518659894e-07,2.040426834981427e-06
Renata3,2008,,,2.181291990168026e-06,-1.4850636869711294e-06
Renata3,2009,,,6.962283031968968e-07,5.6095002734626074e-05
Renata3,2010,-0.10416666666666664,-0.3020833333333333,5.679123103782297e-05,2.41095289255116e-05
Anothroskon,2009,,-0.3333333333333333,3.930460836503009e-07,2.0597871991050743e-05
Buickid,2006,,,2.42730615547755e-07,1.3766078834293313e-05
Mtminchi08,2010,,,7.151804094377493e-09,1.34427412379659e-06
Setanta747,2006,,,1.915036156843819e-09,2.746326296585485e-08
Clayoquot,2009,,,0.0004922782068571397,-0.00046879301325139814
Necronudist,2008,0.0018294159769171117,0.0018294159769171117,1.2473821876843133e-08,1.2880040225515676e-07
Necronudist,2009,0.3333333333333333,0.5,1.4127422413199988e-07,1.747641170503531e-07
Necronudist,2007,-0.02619047619047621,-0.02619047619047621,1.774454486849111e-10,1.2296376428158221e-08
Zedla,2008,,,1.7281970438207211e-06,9.190763708436503e-06
Cool Nerd,2009,,,7.449197526129178e-05,-7.405743282640156e-05
Grover cleveland,2008,0.33333333333333337,,2.213272330874888e-07,4.706872196214479e-05
Grover cleveland,2009,0.00714285714285715,0.5,4.7290049195232275e-05,-3.949750743168728e-05
Grover cleveland,2006,,,3.3979050342907663e-07,3.135312054631034e-06
Grover cleveland,2007,-0.16666666666666663,,3.4751025580601103e-06,-3.2537753249726216e-06
Edenc1,2008,,,1.4998795162341454e-07,1.098928074844458e-05
Edenc1,2009,,,1.1139268700067995e-05,-8.86344487833353e-06
Quazgaa,2010,,2.7755575615628914e-17,1.0601058975811437e-06,1.3332306603648739e-05
Adamdaley,2010,,,5.038411450523183e-05,0.0011079428609203567
Auntof6,2008,0.08333333333333334,,0.009069829354988589,-0.00905652322431111
Auntof6,2009,0.5,0.5,1.3306130677478327e-05,1.2570733290928707e-05
Auntof6,2010,0.008333333333333326,-0.30000000000000004,2.5876863968407034e-05,0.00020652763598796268
Auntof6,2007,,,3.199352637481839e-05,0.00903783582861377
Nymf,2010,0.16666666666666669,0.16666666666666669,5.826101953776659e-06,0.0032923887144248303
Jeh,2010,,,3.140900486098352e-08,1.6053545996522822e-05
SteveO,2006,,,2.677753843821619e-08,7.783711262905369e-06
SteveO,2007,,,7.810488801343585e-06,-6.355579230273566e-06
SteveO,2008,,,1.4549095710700184e-06,-1.4549094494451115e-06
SteveO,2009,,,1.2162490699091608e-13,2.8262313163659624e-07
SteveO,2010,,,2.8262325326150323e-07,4.7676116173300704e-05
Quibik,2009,,,6.776237975188157e-06,1.8280719947838207e-05
Quibik,2010,0.33333333333333337,,2.5056957923026365e-05,0.001049379364591508
VasilievVV,2009,,,8.444731133096299e-07,-7.653486721229617e-07
Alensha,2008,,,1.492819562913224e-07,0.0002464204479538361
Alensha,2009,,,0.00024656972991012743,-0.00024414593393034986
Alensha,2010,,-0.16666666666666666,2.423795979777595e-06,-2.3087929302269407e-06
Alensha,2007,,,1.3482333356508655e-09,1.4793372295567152e-07
Snottywong,2010,,,0.00014379265389782243,0.004780617472121853
Dúnadan,2008,,,5.970238281448815e-08,2.4171799565249463e-07
Dúnadan,2007,-0.5,0.5,1.395211687768874e-08,4.575026593679941e-08
